gene_id,symbol,name,cytoband,type,num_cohort_ssm_affected_cases,num_cohort_ssm_cases,cohort_ssm_affected_cases_percentage,num_gdc_ssm_affected_cases,num_gdc_ssm_cases,gdc_ssm_affected_cases_percentage,num_cohort_cnv_cases,num_cohort_cnv_gain_cases,cohort_cnv_gain_cases_percentage,num_cohort_cnv_loss_cases,cohort_cnv_loss_cases_percentage,num_mutations,annotations
ENSG00000166407,LMO1,LIM domain only 1,11p15.4,protein_coding,0,555,0.0,47,16508,0.28,494,15,3.04,16,3.24,0,Cancer Gene Census
ENSG00000166710,B2M,beta-2-microglobulin,15q21.1,protein_coding,0,555,0.0,179,16508,1.08,494,3,0.61,40,8.1,0,Cancer Gene Census
ENSG00000167460,TPM4,tropomyosin 4,"19p13.12, 19p13.11",protein_coding,0,555,0.0,85,16508,0.51,494,8,1.62,13,2.63,0,Cancer Gene Census
ENSG00000167985,SDHAF2,succinate dehydrogenase complex assembly factor 2,11q12.2,protein_coding,0,555,0.0,56,16508,0.34,494,19,3.85,8,1.62,0,Cancer Gene Census
ENSG00000168092,PAFAH1B2,platelet activating factor acetylhydrolase 1b catalytic subunit 2,11q23.3,protein_coding,0,555,0.0,46,16508,0.28,494,17,3.44,46,9.31,0,Cancer Gene Census
ENSG00000168421,RHOH,ras homolog family member H,4p14,protein_coding,0,555,0.0,83,16508,0.5,494,6,1.21,36,7.29,0,Cancer Gene Census
ENSG00000168496,FEN1,flap structure-specific endonuclease 1,11q12.2,protein_coding,0,555,0.0,71,16508,0.43,494,19,3.85,7,1.42,0,Cancer Gene Census
ENSG00000169032,MAP2K1,mitogen-activated protein kinase kinase 1,15q22.31,protein_coding,0,555,0.0,148,16508,0.9,494,4,0.81,27,5.47,0,Cancer Gene Census
ENSG00000169564,PCBP1,poly(rC) binding protein 1,2p13.3,protein_coding,0,555,0.0,120,16508,0.73,494,7,1.42,29,5.87,0,Cancer Gene Census
ENSG00000169925,BRD3,bromodomain containing 3,9q34.2,protein_coding,0,555,0.0,188,16508,1.14,494,38,7.69,10,2.02,0,Cancer Gene Census
ENSG00000170791,CHCHD7,coiled-coil-helix-coiled-coil-helix domain containing 7,8q12.1,protein_coding,0,555,0.0,29,16508,0.18,494,90,18.22,17,3.44,0,Cancer Gene Census
ENSG00000171791,BCL2,BCL2 apoptosis regulator,18q21.33,protein_coding,0,555,0.0,62,16508,0.38,494,3,0.61,112,22.67,0,Cancer Gene Census
ENSG00000172175,MALT1,MALT1 paracaspase,18q21.32,protein_coding,0,555,0.0,142,16508,0.86,494,7,1.42,108,21.86,0,Cancer Gene Census
ENSG00000175197,DDIT3,DNA damage inducible transcript 3,12q13.3,protein_coding,0,555,0.0,38,16508,0.23,494,17,3.44,13,2.63,0,Cancer Gene Census
ENSG00000175329,ISX,intestine specific homeobox,22q12.3,protein_coding,0,555,0.0,109,16508,0.66,494,2,0.4,35,7.09,0,Cancer Gene Census
ENSG00000175595,ERCC4,"ERCC excision repair 4, endonuclease catalytic subunit",16p13.12,protein_coding,0,555,0.0,198,16508,1.2,494,20,4.05,9,1.82,0,Cancer Gene Census
ENSG00000175643,RMI2,RecQ mediated genome instability 2,16p13.13,protein_coding,0,555,0.0,19,16508,0.12,494,22,4.45,8,1.62,0,Cancer Gene Census
ENSG00000178053,MLF1,myeloid leukemia factor 1,3q25.32,protein_coding,0,555,0.0,96,16508,0.58,494,42,8.5,6,1.21,0,Cancer Gene Census
ENSG00000178105,DDX10,DEAD-box helicase 10,11q22.3,protein_coding,0,555,0.0,174,16508,1.05,494,20,4.05,44,8.91,0,Cancer Gene Census
ENSG00000178573,MAF,MAF bZIP transcription factor,16q23.2,protein_coding,0,555,0.0,113,16508,0.68,494,5,1.01,181,36.64,0,Cancer Gene Census
ENSG00000178691,SUZ12,SUZ12 polycomb repressive complex 2 subunit,17q11.2,protein_coding,0,555,0.0,148,16508,0.9,494,4,0.81,25,5.06,0,Cancer Gene Census
ENSG00000179218,CALR,calreticulin,19p13.13,protein_coding,0,555,0.0,95,16508,0.58,494,6,1.21,22,4.45,0,Cancer Gene Census
ENSG00000179348,GATA2,GATA binding protein 2,3q21.3,protein_coding,0,555,0.0,130,16508,0.79,494,47,9.51,9,1.82,0,Cancer Gene Census
ENSG00000181163,NPM1,nucleophosmin 1,5q35.1,protein_coding,0,555,0.0,101,16508,0.61,494,17,3.44,13,2.63,0,Cancer Gene Census
ENSG00000181449,SOX2,SRY-box transcription factor 2,3q26.33,protein_coding,0,555,0.0,114,16508,0.69,494,34,6.88,12,2.43,0,Cancer Gene Census
ENSG00000181690,PLAG1,PLAG1 zinc finger,8q12.1,protein_coding,0,555,0.0,182,16508,1.1,494,90,18.22,17,3.44,0,Cancer Gene Census
ENSG00000182054,IDH2,isocitrate dehydrogenase (NADP(+)) 2,15q26.1,protein_coding,0,555,0.0,146,16508,0.88,494,7,1.42,26,5.26,0,Cancer Gene Census
ENSG00000183508,TENT5C,terminal nucleotidyltransferase 5C,1p12,protein_coding,0,555,0.0,219,16508,1.33,494,9,1.82,22,4.45,0,Cancer Gene Census
ENSG00000183765,CHEK2,checkpoint kinase 2,22q12.1,protein_coding,0,555,0.0,166,16508,1.01,494,0,0.0,51,10.32,0,Cancer Gene Census
ENSG00000183770,FOXL2,forkhead box L2,3q22.3,protein_coding,0,555,0.0,97,16508,0.59,494,47,9.51,9,1.82,0,Cancer Gene Census
ENSG00000183813,CCR4,C-C motif chemokine receptor 4,3p22.3,protein_coding,0,555,0.0,93,16508,0.56,494,15,3.04,11,2.23,0,Cancer Gene Census
ENSG00000185338,SOCS1,suppressor of cytokine signaling 1,16p13.13,protein_coding,0,555,0.0,42,16508,0.25,494,22,4.45,8,1.62,0,Cancer Gene Census
ENSG00000185499,MUC1,"mucin 1, cell surface associated",1q22,protein_coding,0,555,0.0,83,16508,0.5,494,35,7.09,5,1.01,0,Cancer Gene Census
ENSG00000185920,PTCH1,patched 1,9q22.32,protein_coding,0,555,0.0,388,16508,2.35,494,37,7.49,13,2.63,0,Cancer Gene Census
ENSG00000187239,FNBP1,formin binding protein 1,9q34.11,protein_coding,0,555,0.0,141,16508,0.85,494,37,7.49,11,2.23,0,Cancer Gene Census
ENSG00000187735,TCEA1,transcription elongation factor A1,8q11.23,protein_coding,0,555,0.0,85,16508,0.51,494,87,17.61,23,4.66,0,Cancer Gene Census
ENSG00000187741,FANCA,FA complementation group A,16q24.3,protein_coding,0,555,0.0,257,16508,1.56,494,1,0.2,126,25.51,0,Cancer Gene Census
ENSG00000188199,NUTM2B,NUT family member 2B,10q22.3,protein_coding,0,555,0.0,30,16508,0.18,494,9,1.82,59,11.94,0,Cancer Gene Census
ENSG00000189283,FHIT,fragile histidine triad diadenosine triphosphatase,3p14.2,protein_coding,0,555,0.0,52,16508,0.31,494,17,3.44,20,4.05,0,Cancer Gene Census
ENSG00000197122,SRC,"SRC proto-oncogene, non-receptor tyrosine kinase",20q11.23,protein_coding,0,555,0.0,111,16508,0.67,494,16,3.24,15,3.04,0,Cancer Gene Census
ENSG00000197646,PDCD1LG2,programmed cell death 1 ligand 2,9p24.1,protein_coding,0,555,0.0,48,16508,0.29,494,14,2.83,32,6.48,0,Cancer Gene Census
ENSG00000204103,MAFB,MAF bZIP transcription factor B,20q12,protein_coding,0,555,0.0,83,16508,0.5,494,15,3.04,11,2.23,0,Cancer Gene Census
ENSG00000204370,SDHD,succinate dehydrogenase complex subunit D,11q23.1,protein_coding,0,555,0.0,41,16508,0.25,494,17,3.44,42,8.5,0,Cancer Gene Census
ENSG00000205927,OLIG2,oligodendrocyte transcription factor 2,21q22.11,protein_coding,0,555,0.0,81,16508,0.49,494,17,3.44,16,3.24,0,Cancer Gene Census
ENSG00000206503,HLA-A,"major histocompatibility complex, class I, A",6p22.1,protein_coding,0,555,0.0,152,16508,0.92,494,14,2.83,17,3.44,0,Cancer Gene Census
ENSG00000213066,CEP43,centrosomal protein 43,6q27,protein_coding,0,555,0.0,73,16508,0.44,494,2,0.4,47,9.51,0,Cancer Gene Census
ENSG00000213190,MLLT11,MLLT11 transcription factor 7 cofactor,1q21.3,protein_coding,0,555,0.0,27,16508,0.16,494,33,6.68,3,0.61,0,Cancer Gene Census
ENSG00000213281,NRAS,"NRAS proto-oncogene, GTPase",1p13.2,protein_coding,0,555,0.0,840,16508,5.09,494,3,0.61,28,5.67,0,Cancer Gene Census
ENSG00000213672,NCKIPSD,NCK interacting protein with SH3 domain,3p21.31,protein_coding,0,555,0.0,119,16508,0.72,494,15,3.04,20,4.05,0,Cancer Gene Census
ENSG00000214562,NUTM2D,NUT family member 2D,10q23.2,protein_coding,0,555,0.0,59,16508,0.36,494,5,1.01,90,18.22,0,Cancer Gene Census
ENSG00000245848,CEBPA,CCAAT enhancer binding protein alpha,19q13.11,protein_coding,0,555,0.0,63,16508,0.38,494,8,1.62,16,3.24,0,Cancer Gene Census
ENSG00000257103,LSM14A,LSM14A mRNA processing body assembly factor,19q13.11,protein_coding,0,555,0.0,118,16508,0.71,494,9,1.82,15,3.04,0,Cancer Gene Census
ENSG00000261652,C15orf65,chromosome 15 open reading frame 65,15q21.3,protein_coding,0,555,0.0,10,16508,0.06,494,1,0.2,36,7.29,0,Cancer Gene Census
ENSG00000276180,H4C9,H4 clustered histone 9,6p22.1,protein_coding,0,555,0.0,76,16508,0.46,494,11,2.23,16,3.24,0,Cancer Gene Census
