gene_id,symbol,name,cytoband,type,num_cohort_ssm_affected_cases,num_cohort_ssm_cases,cohort_ssm_affected_cases_percentage,num_gdc_ssm_affected_cases,num_gdc_ssm_cases,gdc_ssm_affected_cases_percentage,num_cohort_cnv_cases,num_cohort_cnv_gain_cases,cohort_cnv_gain_cases_percentage,num_cohort_cnv_loss_cases,cohort_cnv_loss_cases_percentage,num_mutations,annotations
ENSG00000189283,FHIT,fragile histidine triad diadenosine triphosphatase,3p14.2,protein_coding,2,1296,0.15,52,16508,0.31,1100,83,7.55,269,24.45,2,Cancer Gene Census
ENSG00000197646,PDCD1LG2,programmed cell death 1 ligand 2,9p24.1,protein_coding,2,1296,0.15,48,16508,0.29,1100,170,15.45,265,24.09,2,Cancer Gene Census
ENSG00000204370,SDHD,succinate dehydrogenase complex subunit D,11q23.1,protein_coding,2,1296,0.15,41,16508,0.25,1100,90,8.18,488,44.36,2,Cancer Gene Census
ENSG00000206503,HLA-A,"major histocompatibility complex, class I, A",6p22.1,protein_coding,2,1296,0.15,152,16508,0.92,1100,239,21.73,117,10.64,2,Cancer Gene Census
ENSG00000214562,NUTM2D,NUT family member 2D,10q23.2,protein_coding,2,1296,0.15,59,16508,0.36,1100,83,7.55,227,20.64,2,Cancer Gene Census
ENSG00000214827,MTCP1,mature T cell proliferation 1,Xq28,protein_coding,2,1296,0.15,23,16508,0.14,1100,0,0.0,0,0.0,2,Cancer Gene Census
ENSG00000266412,NCOA4,nuclear receptor coactivator 4,10q11.22,protein_coding,2,1296,0.15,117,16508,0.71,1100,147,13.36,175,15.91,2,Cancer Gene Census
ENSG00000018408,WWTR1,WW domain containing transcription regulator 1,3q25.1,protein_coding,1,1296,0.08,95,16508,0.58,1100,257,23.36,60,5.45,1,Cancer Gene Census
ENSG00000019582,CD74,CD74 molecule,5q33.1,protein_coding,1,1296,0.08,54,16508,0.33,1100,183,16.64,165,15.0,1,Cancer Gene Census
ENSG00000105662,CRTC1,CREB regulated transcription coactivator 1,19p13.11,protein_coding,1,1296,0.08,158,16508,0.96,1100,218,19.82,120,10.91,1,Cancer Gene Census
ENSG00000107779,BMPR1A,bone morphogenetic protein receptor type 1A,10q23.2,protein_coding,1,1296,0.08,116,16508,0.7,1100,107,9.73,217,19.73,1,Cancer Gene Census
ENSG00000108953,YWHAE,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon,17p13.3,protein_coding,1,1296,0.08,62,16508,0.38,1100,79,7.18,534,48.55,1,Cancer Gene Census
ENSG00000110092,CCND1,cyclin D1,11q13.3,protein_coding,1,1296,0.08,143,16508,0.87,1100,377,34.27,83,7.55,1,Cancer Gene Census
ENSG00000111275,ALDH2,aldehyde dehydrogenase 2 family member,12q24.12,protein_coding,1,1296,0.08,128,16508,0.78,1100,156,14.18,155,14.09,1,Cancer Gene Census
ENSG00000112237,CCNC,cyclin C,6q16.2,protein_coding,1,1296,0.08,70,16508,0.42,1100,157,14.27,312,28.36,1,Cancer Gene Census
ENSG00000116990,MYCL,"MYCL proto-oncogene, bHLH transcription factor",1p34.2,protein_coding,1,1296,0.08,78,16508,0.47,1100,159,14.45,241,21.91,1,Cancer Gene Census
ENSG00000117400,MPL,"MPL proto-oncogene, thrombopoietin receptor",1p34.2,protein_coding,1,1296,0.08,148,16508,0.9,1100,155,14.09,239,21.73,1,Cancer Gene Census
ENSG00000118260,CREB1,cAMP responsive element binding protein 1,2q33.3,protein_coding,1,1296,0.08,63,16508,0.38,1100,115,10.45,165,15.0,1,Cancer Gene Census
ENSG00000123388,HOXC11,homeobox C11,12q13.13,protein_coding,1,1296,0.08,93,16508,0.56,1100,162,14.73,114,10.36,1,Cancer Gene Census
ENSG00000129152,MYOD1,myogenic differentiation 1,11p15.1,protein_coding,1,1296,0.08,126,16508,0.76,1100,157,14.27,183,16.64,1,Cancer Gene Census
ENSG00000135446,CDK4,cyclin dependent kinase 4,12q14.1,protein_coding,1,1296,0.08,71,16508,0.43,1100,189,17.18,94,8.55,1,Cancer Gene Census
ENSG00000135956,TMEM127,transmembrane protein 127,2q11.2,protein_coding,1,1296,0.08,53,16508,0.32,1100,143,13.0,122,11.09,1,Cancer Gene Census
ENSG00000136238,RAC1,Rac family small GTPase 1,7p22.1,protein_coding,1,1296,0.08,105,16508,0.64,1100,308,28.0,88,8.0,1,Cancer Gene Census
ENSG00000136352,NKX2-1,NK2 homeobox 1,14q13.3,protein_coding,1,1296,0.08,106,16508,0.64,1100,187,17.0,160,14.55,1,Cancer Gene Census
ENSG00000141985,SH3GL1,"SH3 domain containing GRB2 like 1, endophilin A2",19p13.3,protein_coding,1,1296,0.08,106,16508,0.64,1100,151,13.73,203,18.45,1,Cancer Gene Census
ENSG00000143252,SDHC,succinate dehydrogenase complex subunit C,1q23.3,protein_coding,1,1296,0.08,52,16508,0.31,1100,766,69.64,13,1.18,1,Cancer Gene Census
ENSG00000143556,S100A7,S100 calcium binding protein A7,1q21.3,protein_coding,1,1296,0.08,55,16508,0.33,1100,742,67.45,14,1.27,1,Cancer Gene Census
ENSG00000150907,FOXO1,forkhead box O1,13q14.11,protein_coding,1,1296,0.08,164,16508,0.99,1100,87,7.91,402,36.55,2,Cancer Gene Census
ENSG00000151532,VTI1A,vesicle transport through interaction with t-SNAREs 1A,10q25.2,protein_coding,1,1296,0.08,54,16508,0.33,1100,97,8.82,243,22.09,1,Cancer Gene Census
ENSG00000153814,JAZF1,JAZF zinc finger 1,"7p15.2, 7p15.1",protein_coding,1,1296,0.08,78,16508,0.47,1100,312,28.36,71,6.45,1,Cancer Gene Census
ENSG00000158711,ELK4,ETS transcription factor ELK4,1q32.1,protein_coding,1,1296,0.08,93,16508,0.56,1100,784,71.27,12,1.09,1,Cancer Gene Census
ENSG00000163026,WDCP,WD repeat and coiled coil containing,2p23.3,protein_coding,1,1296,0.08,129,16508,0.78,1100,156,14.18,139,12.64,1,Cancer Gene Census
ENSG00000164919,COX6C,cytochrome c oxidase subunit 6C,8q22.2,protein_coding,1,1296,0.08,23,16508,0.14,1100,623,56.64,24,2.18,1,Cancer Gene Census
ENSG00000168092,PAFAH1B2,platelet activating factor acetylhydrolase 1b catalytic subunit 2,11q23.3,protein_coding,1,1296,0.08,46,16508,0.28,1100,84,7.64,492,44.73,1,Cancer Gene Census
ENSG00000169714,CNBP,CCHC-type zinc finger nucleic acid binding protein,3q21.3,protein_coding,1,1296,0.08,40,16508,0.24,1100,202,18.36,86,7.82,1,Cancer Gene Census
ENSG00000170577,SIX2,SIX homeobox 2,2p21,protein_coding,1,1296,0.08,110,16508,0.67,1100,167,15.18,113,10.27,2,Cancer Gene Census
ENSG00000170791,CHCHD7,coiled-coil-helix-coiled-coil-helix domain containing 7,8q12.1,protein_coding,1,1296,0.08,29,16508,0.18,1100,509,46.27,55,5.0,1,Cancer Gene Census
ENSG00000172936,MYD88,MYD88 innate immune signal transduction adaptor,3p22.2,protein_coding,1,1296,0.08,70,16508,0.42,1100,114,10.36,207,18.82,1,Cancer Gene Census
ENSG00000175643,RMI2,RecQ mediated genome instability 2,16p13.13,protein_coding,1,1296,0.08,19,16508,0.12,1100,500,45.45,50,4.55,1,Cancer Gene Census
ENSG00000178573,MAF,MAF bZIP transcription factor,16q23.2,protein_coding,1,1296,0.08,113,16508,0.68,1100,92,8.36,619,56.27,1,Cancer Gene Census
ENSG00000179218,CALR,calreticulin,19p13.13,protein_coding,1,1296,0.08,95,16508,0.58,1100,192,17.45,146,13.27,1,Cancer Gene Census
ENSG00000179362,HMGN2P46,high mobility group nucleosomal binding domain 2 pseudogene 46,15q21.1,transcribed_processed_pseudogene,1,1296,0.08,37,16508,0.22,1100,0,0.0,0,0.0,1,Cancer Gene Census
ENSG00000182054,IDH2,isocitrate dehydrogenase (NADP(+)) 2,15q26.1,protein_coding,1,1296,0.08,146,16508,0.88,1100,152,13.82,200,18.18,1,Cancer Gene Census
ENSG00000182158,CREB3L2,cAMP responsive element binding protein 3 like 2,7q33,protein_coding,1,1296,0.08,138,16508,0.84,1100,270,24.55,119,10.82,1,Cancer Gene Census
ENSG00000183722,LHFPL6,LHFPL tetraspan subfamily member 6,"13q13.3, 13q14.11",protein_coding,1,1296,0.08,65,16508,0.39,1100,90,8.18,395,35.91,1,Cancer Gene Census
ENSG00000184402,SS18L1,SS18L1 subunit of BAF chromatin remodeling complex,20q13.33,protein_coding,1,1296,0.08,93,16508,0.56,1100,457,41.55,41,3.73,1,Cancer Gene Census
ENSG00000188199,NUTM2B,NUT family member 2B,10q22.3,protein_coding,1,1296,0.08,30,16508,0.18,1100,133,12.09,175,15.91,1,Cancer Gene Census
ENSG00000204713,TRIM27,tripartite motif containing 27,6p22.1,protein_coding,1,1296,0.08,135,16508,0.82,1100,237,21.55,122,11.09,1,Cancer Gene Census
ENSG00000205755,CRLF2,cytokine receptor like factor 2,Xp22.33,protein_coding,1,1296,0.08,103,16508,0.62,1100,0,0.0,0,0.0,1,Cancer Gene Census
ENSG00000213066,CEP43,centrosomal protein 43,6q27,protein_coding,1,1296,0.08,73,16508,0.44,1100,131,11.91,315,28.64,1,Cancer Gene Census
ENSG00000241476,SSX2,SSX family member 2,Xp11.22,protein_coding,1,1296,0.08,22,16508,0.13,1100,0,0.0,0,0.0,1,Cancer Gene Census
ENSG00000245848,CEBPA,CCAAT enhancer binding protein alpha,19q13.11,protein_coding,1,1296,0.08,63,16508,0.38,1100,250,22.73,91,8.27,1,Cancer Gene Census
ENSG00000261652,C15orf65,chromosome 15 open reading frame 65,15q21.3,protein_coding,1,1296,0.08,10,16508,0.06,1100,77,7.0,260,23.64,1,Cancer Gene Census
ENSG00000276180,H4C9,H4 clustered histone 9,6p22.1,protein_coding,1,1296,0.08,76,16508,0.46,1100,250,22.73,117,10.64,1,Cancer Gene Census
ENSG00000070404,FSTL3,follistatin like 3,19p13.3,protein_coding,0,1296,0.0,31,16508,0.19,1100,124,11.27,255,23.18,0,Cancer Gene Census
ENSG00000100721,TCL1A,TCL1 family AKT coactivator A,14q32.13,protein_coding,0,1296,0.0,72,16508,0.44,1100,86,7.82,244,22.18,0,Cancer Gene Census
ENSG00000104660,LEPROTL1,leptin receptor overlapping transcript like 1,8p12,protein_coding,0,1296,0.0,32,16508,0.19,1100,153,13.91,498,45.27,0,Cancer Gene Census
ENSG00000110777,POU2AF1,POU class 2 homeobox associating factor 1,11q23.1,protein_coding,0,1296,0.0,89,16508,0.54,1100,91,8.27,482,43.82,0,Cancer Gene Census
ENSG00000112081,SRSF3,serine and arginine rich splicing factor 3,"6p21.31, 6p21.2",protein_coding,0,1296,0.0,54,16508,0.33,1100,223,20.27,123,11.18,0,Cancer Gene Census
ENSG00000117318,ID3,"inhibitor of DNA binding 3, HLH protein",1p36.12,protein_coding,0,1296,0.0,36,16508,0.22,1100,69,6.27,362,32.91,0,Cancer Gene Census
ENSG00000119537,KDSR,3-ketodihydrosphingosine reductase,18q21.33,protein_coding,0,1296,0.0,65,16508,0.39,1100,159,14.45,276,25.09,0,Cancer Gene Census
ENSG00000125285,SOX21,SRY-box transcription factor 21,13q32.1,protein_coding,0,1296,0.0,52,16508,0.31,1100,143,13.0,326,29.64,0,Cancer Gene Census
ENSG00000128713,HOXD11,homeobox D11,2q31.1,protein_coding,0,1296,0.0,68,16508,0.41,1100,114,10.36,155,14.09,0,Cancer Gene Census
ENSG00000132906,CASP9,caspase 9,1p36.21,protein_coding,0,1296,0.0,83,16508,0.5,1100,59,5.36,370,33.64,0,Cancer Gene Census
ENSG00000133639,BTG1,BTG anti-proliferation factor 1,12q21.33,protein_coding,0,1296,0.0,82,16508,0.5,1100,184,16.73,120,10.91,0,Cancer Gene Census
ENSG00000134086,VHL,von Hippel-Lindau tumor suppressor,3p25.3,protein_coding,0,1296,0.0,394,16508,2.39,1100,177,16.09,129,11.73,0,Cancer Gene Census
ENSG00000134899,ERCC5,"ERCC excision repair 5, endonuclease",13q33.1,protein_coding,0,1296,0.0,17,16508,0.1,1100,149,13.55,322,29.27,0,Cancer Gene Census
ENSG00000136936,XPA,"XPA, DNA damage recognition and repair factor",9q22.33,protein_coding,0,1296,0.0,55,16508,0.33,1100,134,12.18,229,20.82,0,Cancer Gene Census
ENSG00000138795,LEF1,lymphoid enhancer binding factor 1,4q25,protein_coding,0,1296,0.0,133,16508,0.81,1100,98,8.91,249,22.64,0,Cancer Gene Census
ENSG00000146374,RSPO3,R-spondin 3,6q22.33,protein_coding,0,1296,0.0,86,16508,0.52,1100,163,14.82,270,24.55,0,Cancer Gene Census
ENSG00000160201,U2AF1,U2 small nuclear RNA auxiliary factor 1,21q22.3,protein_coding,0,1296,0.0,6,16508,0.04,1100,224,20.36,138,12.55,0,Cancer Gene Census
ENSG00000166407,LMO1,LIM domain only 1,11p15.4,protein_coding,0,1296,0.0,47,16508,0.28,1100,129,11.73,226,20.55,0,Cancer Gene Census
ENSG00000171791,BCL2,BCL2 apoptosis regulator,18q21.33,protein_coding,0,1296,0.0,62,16508,0.38,1100,159,14.45,275,25.0,0,Cancer Gene Census
ENSG00000175832,ETV4,ETS variant transcription factor 4,17q21.31,protein_coding,0,1296,0.0,106,16508,0.64,1100,197,17.91,301,27.36,0,Cancer Gene Census
ENSG00000185338,SOCS1,suppressor of cytokine signaling 1,16p13.13,protein_coding,0,1296,0.0,42,16508,0.25,1100,499,45.36,49,4.45,0,Cancer Gene Census
ENSG00000186051,TAL2,TAL bHLH transcription factor 2,9q31.2,protein_coding,0,1296,0.0,33,16508,0.2,1100,130,11.82,229,20.82,0,Cancer Gene Census
ENSG00000213190,MLLT11,MLLT11 transcription factor 7 cofactor,1q21.3,protein_coding,0,1296,0.0,27,16508,0.16,1100,737,67.0,16,1.45,0,Cancer Gene Census
